Date,Is Today,Month Year,Month Year sort,Month Rank,Work Day,Work Date,Work Date With WE,Work Day Rank,Work Date with WE Rank,Work Day This month,Week Start With Year,Week Start Date,Last working date,Qtr Year,Qtr Year Sort,Year
9/18/2019 0:00,9/18/2019,Sep-2019,201909,9,1,9/18/2019 0:00,9/18/2019 0:00,449,448,13,38,9/17/2019 0:00,9/17/2019 0:00,Q32019,20193,2019
9/19/2019 0:00,9/19/2019,Sep-2019,201909,9,1,9/19/2019 0:00,9/19/2019 0:00,450,449,14,38,9/17/2019 0:00,9/18/2019 0:00,Q32019,20193,2019
9/20/2019 0:00,9/20/2019,Sep-2019,201909,9,1,9/20/2019 0:00,9/20/2019 0:00,451,450,15,38,9/17/2019 0:00,9/19/2019 0:00,Q32019,20193,2019
9/21/2019 0:00,9/21/2019,Sep-2019,201909,9,0,,9/20/2019 0:00,,450,,38,9/17/2019 0:00,,Q32019,20193,2019
9/22/2019 0:00,9/22/2019,Sep-2019,201909,9,0,,9/20/2019 0:00,,450,,38,9/17/2019 0:00,,Q32019,20193,2019
9/23/2019 0:00,9/23/2019,Sep-2019,201909,9,1,9/23/2019 0:00,9/23/2019 0:00,452,451,16,38,9/17/2019 0:00,9/20/2019 0:00,Q32019,20193,2019
9/24/2019 0:00,9/24/2019,Sep-2019,201909,9,1,9/24/2019 0:00,9/24/2019 0:00,453,452,17,39,9/24/2019 0:00,9/23/2019 0:00,Q32019,20193,2019
9/25/2019 0:00,9/25/2019,Sep-2019,201909,9,1,9/25/2019 0:00,9/25/2019 0:00,454,453,18,39,9/24/2019 0:00,9/24/2019 0:00,Q32019,20193,2019
9/26/2019 0:00,9/26/2019,Sep-2019,201909,9,1,9/26/2019 0:00,9/26/2019 0:00,455,454,19,39,9/24/2019 0:00,9/25/2019 0:00,Q32019,20193,2019
9/27/2019 0:00,9/27/2019,Sep-2019,201909,9,1,9/27/2019 0:00,9/27/2019 0:00,456,455,20,39,9/24/2019 0:00,9/26/2019 0:00,Q32019,20193,2019
9/28/2019 0:00,9/28/2019,Sep-2019,201909,9,0,,9/27/2019 0:00,,455,,39,9/24/2019 0:00,,Q32019,20193,2019
9/29/2019 0:00,9/29/2019,Sep-2019,201909,9,0,,9/27/2019 0:00,,455,,39,9/24/2019 0:00,,Q32019,20193,2019
9/30/2019 0:00,9/30/2019,Sep-2019,201909,9,1,9/30/2019 0:00,9/30/2019 0:00,457,456,21,39,9/24/2019 0:00,9/27/2019 0:00,Q32019,20193,2019
10/1/2019 0:00,10/1/2019,Oct-2019,201910,8,1,10/1/2019 0:00,10/1/2019 0:00,458,457,1,40,10/1/2019 0:00,9/30/2019 0:00,Q42019,20194,2019
10/2/2019 0:00,10/2/2019,Oct-2019,201910,8,1,10/2/2019 0:00,10/2/2019 0:00,459,458,2,40,10/1/2019 0:00,10/1/2019 0:00,Q42019,20194,2019
10/3/2019 0:00,10/3/2019,Oct-2019,201910,8,1,10/3/2019 0:00,10/3/2019 0:00,460,459,3,40,10/1/2019 0:00,10/2/2019 0:00,Q42019,20194,2019
10/4/2019 0:00,10/4/2019,Oct-2019,201910,8,1,10/4/2019 0:00,10/4/2019 0:00,461,460,4,40,10/1/2019 0:00,10/3/2019 0:00,Q42019,20194,2019
10/5/2019 0:00,10/5/2019,Oct-2019,201910,8,0,,10/4/2019 0:00,,460,,40,10/1/2019 0:00,,Q42019,20194,2019
10/6/2019 0:00,10/6/2019,Oct-2019,201910,8,0,,10/4/2019 0:00,,460,,40,10/1/2019 0:00,,Q42019,20194,2019
10/7/2019 0:00,10/7/2019,Oct-2019,201910,8,1,10/7/2019 0:00,10/7/2019 0:00,462,461,5,40,10/1/2019 0:00,10/4/2019 0:00,Q42019,20194,2019
10/8/2019 0:00,10/8/2019,Oct-2019,201910,8,1,10/8/2019 0:00,10/8/2019 0:00,463,462,6,41,10/8/2019 0:00,10/7/2019 0:00,Q42019,20194,2019
10/9/2019 0:00,10/9/2019,Oct-2019,201910,8,1,10/9/2019 0:00,10/9/2019 0:00,464,463,7,41,10/8/2019 0:00,10/8/2019 0:00,Q42019,20194,2019
10/10/2019 0:00,10/10/2019,Oct-2019,201910,8,1,10/10/2019 0:00,10/10/2019 0:00,465,464,8,41,10/8/2019 0:00,10/9/2019 0:00,Q42019,20194,2019
10/11/2019 0:00,10/11/2019,Oct-2019,201910,8,1,10/11/2019 0:00,10/11/2019 0:00,466,465,9,41,10/8/2019 0:00,10/10/2019 0:00,Q42019,20194,2019
10/12/2019 0:00,10/12/2019,Oct-2019,201910,8,0,,10/11/2019 0:00,,465,,41,10/8/2019 0:00,,Q42019,20194,2019
10/13/2019 0:00,10/13/2019,Oct-2019,201910,8,0,,10/11/2019 0:00,,465,,41,10/8/2019 0:00,,Q42019,20194,2019
10/14/2019 0:00,10/14/2019,Oct-2019,201910,8,1,10/14/2019 0:00,10/14/2019 0:00,467,466,10,41,10/8/2019 0:00,10/11/2019 0:00,Q42019,20194,2019
10/15/2019 0:00,10/15/2019,Oct-2019,201910,8,1,10/15/2019 0:00,10/15/2019 0:00,468,467,11,42,10/15/2019 0:00,10/14/2019 0:00,Q42019,20194,2019
10/16/2019 0:00,10/16/2019,Oct-2019,201910,8,1,10/16/2019 0:00,10/16/2019 0:00,469,468,12,42,10/15/2019 0:00,10/15/2019 0:00,Q42019,20194,2019
10/17/2019 0:00,10/17/2019,Oct-2019,201910,8,1,10/17/2019 0:00,10/17/2019 0:00,470,469,13,42,10/15/2019 0:00,10/16/2019 0:00,Q42019,20194,2019
10/18/2019 0:00,10/18/2019,Oct-2019,201910,8,1,10/18/2019 0:00,10/18/2019 0:00,471,470,14,42,10/15/2019 0:00,10/17/2019 0:00,Q42019,20194,2019
10/19/2019 0:00,10/19/2019,Oct-2019,201910,8,0,,10/18/2019 0:00,,470,,42,10/15/2019 0:00,,Q42019,20194,2019
10/20/2019 0:00,10/20/2019,Oct-2019,201910,8,0,,10/18/2019 0:00,,470,,42,10/15/2019 0:00,,Q42019,20194,2019
10/21/2019 0:00,10/21/2019,Oct-2019,201910,8,1,10/21/2019 0:00,10/21/2019 0:00,472,471,15,42,10/15/2019 0:00,10/18/2019 0:00,Q42019,20194,2019
10/22/2019 0:00,10/22/2019,Oct-2019,201910,8,1,10/22/2019 0:00,10/22/2019 0:00,473,472,16,43,10/22/2019 0:00,10/21/2019 0:00,Q42019,20194,2019
10/23/2019 0:00,10/23/2019,Oct-2019,201910,8,1,10/23/2019 0:00,10/23/2019 0:00,474,473,17,43,10/22/2019 0:00,10/22/2019 0:00,Q42019,20194,2019
10/24/2019 0:00,10/24/2019,Oct-2019,201910,8,1,10/24/2019 0:00,10/24/2019 0:00,475,474,18,43,10/22/2019 0:00,10/23/2019 0:00,Q42019,20194,2019
10/25/2019 0:00,10/25/2019,Oct-2019,201910,8,1,10/25/2019 0:00,10/25/2019 0:00,476,475,19,43,10/22/2019 0:00,10/24/2019 0:00,Q42019,20194,2019
10/26/2019 0:00,10/26/2019,Oct-2019,201910,8,0,,10/25/2019 0:00,,475,,43,10/22/2019 0:00,,Q42019,20194,2019
10/27/2019 0:00,10/27/2019,Oct-2019,201910,8,0,,10/25/2019 0:00,,475,,43,10/22/2019 0:00,,Q42019,20194,2019
10/28/2019 0:00,10/28/2019,Oct-2019,201910,8,1,10/28/2019 0:00,10/28/2019 0:00,477,476,20,43,10/22/2019 0:00,10/25/2019 0:00,Q42019,20194,2019
10/29/2019 0:00,10/29/2019,Oct-2019,201910,8,1,10/29/2019 0:00,10/29/2019 0:00,478,477,21,44,10/29/2019 0:00,10/28/2019 0:00,Q42019,20194,2019
10/30/2019 0:00,10/30/2019,Oct-2019,201910,8,1,10/30/2019 0:00,10/30/2019 0:00,479,478,22,44,10/29/2019 0:00,10/29/2019 0:00,Q42019,20194,2019
10/31/2019 0:00,10/31/2019,Oct-2019,201910,8,1,10/31/2019 0:00,10/31/2019 0:00,480,479,23,44,10/29/2019 0:00,10/30/2019 0:00,Q42019,20194,2019
11/1/2019 0:00,11/1/2019,Nov-2019,201911,7,1,11/1/2019 0:00,11/1/2019 0:00,481,480,1,44,10/29/2019 0:00,10/31/2019 0:00,Q42019,20194,2019
11/2/2019 0:00,11/2/2019,Nov-2019,201911,7,0,,11/1/2019 0:00,,480,,44,10/29/2019 0:00,,Q42019,20194,2019
11/3/2019 0:00,11/3/2019,Nov-2019,201911,7,0,,11/1/2019 0:00,,480,,44,10/29/2019 0:00,,Q42019,20194,2019
11/4/2019 0:00,11/4/2019,Nov-2019,201911,7,1,11/4/2019 0:00,11/4/2019 0:00,482,481,2,44,10/29/2019 0:00,11/1/2019 0:00,Q42019,20194,2019
11/5/2019 0:00,11/5/2019,Nov-2019,201911,7,1,11/5/2019 0:00,11/5/2019 0:00,483,482,3,45,11/5/2019 0:00,11/4/2019 0:00,Q42019,20194,2019
11/6/2019 0:00,11/6/2019,Nov-2019,201911,7,1,11/6/2019 0:00,11/6/2019 0:00,484,483,4,45,11/5/2019 0:00,11/5/2019 0:00,Q42019,20194,2019
11/7/2019 0:00,11/7/2019,Nov-2019,201911,7,1,11/7/2019 0:00,11/7/2019 0:00,485,484,5,45,11/5/2019 0:00,11/6/2019 0:00,Q42019,20194,2019
11/8/2019 0:00,11/8/2019,Nov-2019,201911,7,1,11/8/2019 0:00,11/8/2019 0:00,486,485,6,45,11/5/2019 0:00,11/7/2019 0:00,Q42019,20194,2019
11/9/2019 0:00,11/9/2019,Nov-2019,201911,7,0,,11/8/2019 0:00,,485,,45,11/5/2019 0:00,,Q42019,20194,2019
11/10/2019 0:00,11/10/2019,Nov-2019,201911,7,0,,11/8/2019 0:00,,485,,45,11/5/2019 0:00,,Q42019,20194,2019
11/11/2019 0:00,11/11/2019,Nov-2019,201911,7,1,11/11/2019 0:00,11/11/2019 0:00,487,486,7,45,11/5/2019 0:00,11/8/2019 0:00,Q42019,20194,2019
11/12/2019 0:00,11/12/2019,Nov-2019,201911,7,1,11/12/2019 0:00,11/12/2019 0:00,488,487,8,46,11/12/2019 0:00,11/11/2019 0:00,Q42019,20194,2019
11/13/2019 0:00,11/13/2019,Nov-2019,201911,7,1,11/13/2019 0:00,11/13/2019 0:00,489,488,9,46,11/12/2019 0:00,11/12/2019 0:00,Q42019,20194,2019
11/14/2019 0:00,11/14/2019,Nov-2019,201911,7,1,11/14/2019 0:00,11/14/2019 0:00,490,489,10,46,11/12/2019 0:00,11/13/2019 0:00,Q42019,20194,2019
11/15/2019 0:00,11/15/2019,Nov-2019,201911,7,1,11/15/2019 0:00,11/15/2019 0:00,491,490,11,46,11/12/2019 0:00,11/14/2019 0:00,Q42019,20194,2019
11/16/2019 0:00,11/16/2019,Nov-2019,201911,7,0,,11/15/2019 0:00,,490,,46,11/12/2019 0:00,,Q42019,20194,2019
11/17/2019 0:00,11/17/2019,Nov-2019,201911,7,0,,11/15/2019 0:00,,490,,46,11/12/2019 0:00,,Q42019,20194,2019
11/18/2019 0:00,11/18/2019,Nov-2019,201911,7,1,11/18/2019 0:00,11/18/2019 0:00,492,491,12,46,11/12/2019 0:00,11/15/2019 0:00,Q42019,20194,2019
11/19/2019 0:00,11/19/2019,Nov-2019,201911,7,1,11/19/2019 0:00,11/19/2019 0:00,493,492,13,47,11/19/2019 0:00,11/18/2019 0:00,Q42019,20194,2019
11/20/2019 0:00,11/20/2019,Nov-2019,201911,7,1,11/20/2019 0:00,11/20/2019 0:00,494,493,14,47,11/19/2019 0:00,11/19/2019 0:00,Q42019,20194,2019
11/21/2019 0:00,11/21/2019,Nov-2019,201911,7,1,11/21/2019 0:00,11/21/2019 0:00,495,494,15,47,11/19/2019 0:00,11/20/2019 0:00,Q42019,20194,2019
11/22/2019 0:00,11/22/2019,Nov-2019,201911,7,1,11/22/2019 0:00,11/22/2019 0:00,496,495,16,47,11/19/2019 0:00,11/21/2019 0:00,Q42019,20194,2019
11/23/2019 0:00,11/23/2019,Nov-2019,201911,7,0,,11/22/2019 0:00,,495,,47,11/19/2019 0:00,,Q42019,20194,2019
11/24/2019 0:00,11/24/2019,Nov-2019,201911,7,0,,11/22/2019 0:00,,495,,47,11/19/2019 0:00,,Q42019,20194,2019
11/25/2019 0:00,11/25/2019,Nov-2019,201911,7,1,11/25/2019 0:00,11/25/2019 0:00,497,496,17,47,11/19/2019 0:00,11/22/2019 0:00,Q42019,20194,2019
11/26/2019 0:00,11/26/2019,Nov-2019,201911,7,1,11/26/2019 0:00,11/26/2019 0:00,498,497,18,48,11/26/2019 0:00,11/25/2019 0:00,Q42019,20194,2019
11/27/2019 0:00,11/27/2019,Nov-2019,201911,7,1,11/27/2019 0:00,11/27/2019 0:00,499,498,19,48,11/26/2019 0:00,11/26/2019 0:00,Q42019,20194,2019
11/28/2019 0:00,11/28/2019,Nov-2019,201911,7,1,11/28/2019 0:00,11/28/2019 0:00,500,499,20,48,11/26/2019 0:00,11/27/2019 0:00,Q42019,20194,2019
11/29/2019 0:00,11/29/2019,Nov-2019,201911,7,1,11/29/2019 0:00,11/29/2019 0:00,501,500,21,48,11/26/2019 0:00,11/28/2019 0:00,Q42019,20194,2019
11/30/2019 0:00,11/30/2019,Nov-2019,201911,7,0,,11/29/2019 0:00,,500,,48,11/26/2019 0:00,,Q42019,20194,2019
12/1/2019 0:00,12/1/2019,Dec-2019,201912,6,0,,11/29/2019 0:00,,500,,48,11/26/2019 0:00,,Q42019,20194,2019
12/2/2019 0:00,12/2/2019,Dec-2019,201912,6,1,12/2/2019 0:00,12/2/2019 0:00,502,501,1,48,11/26/2019 0:00,11/29/2019 0:00,Q42019,20194,2019
12/3/2019 0:00,12/3/2019,Dec-2019,201912,6,1,12/3/2019 0:00,12/3/2019 0:00,503,502,2,49,12/3/2019 0:00,12/2/2019 0:00,Q42019,20194,2019
12/4/2019 0:00,12/4/2019,Dec-2019,201912,6,1,12/4/2019 0:00,12/4/2019 0:00,504,503,3,49,12/3/2019 0:00,12/3/2019 0:00,Q42019,20194,2019
12/5/2019 0:00,12/5/2019,Dec-2019,201912,6,1,12/5/2019 0:00,12/5/2019 0:00,505,504,4,49,12/3/2019 0:00,12/4/2019 0:00,Q42019,20194,2019
12/6/2019 0:00,12/6/2019,Dec-2019,201912,6,1,12/6/2019 0:00,12/6/2019 0:00,506,505,5,49,12/3/2019 0:00,12/5/2019 0:00,Q42019,20194,2019
12/7/2019 0:00,12/7/2019,Dec-2019,201912,6,0,,12/6/2019 0:00,,505,,49,12/3/2019 0:00,,Q42019,20194,2019
12/8/2019 0:00,12/8/2019,Dec-2019,201912,6,0,,12/6/2019 0:00,,505,,49,12/3/2019 0:00,,Q42019,20194,2019
12/9/2019 0:00,12/9/2019,Dec-2019,201912,6,1,12/9/2019 0:00,12/9/2019 0:00,507,506,6,49,12/3/2019 0:00,12/6/2019 0:00,Q42019,20194,2019
12/10/2019 0:00,12/10/2019,Dec-2019,201912,6,1,12/10/2019 0:00,12/10/2019 0:00,508,507,7,50,12/10/2019 0:00,12/9/2019 0:00,Q42019,20194,2019
12/11/2019 0:00,12/11/2019,Dec-2019,201912,6,1,12/11/2019 0:00,12/11/2019 0:00,509,508,8,50,12/10/2019 0:00,12/10/2019 0:00,Q42019,20194,2019
12/12/2019 0:00,12/12/2019,Dec-2019,201912,6,1,12/12/2019 0:00,12/12/2019 0:00,510,509,9,50,12/10/2019 0:00,12/11/2019 0:00,Q42019,20194,2019
12/13/2019 0:00,12/13/2019,Dec-2019,201912,6,1,12/13/2019 0:00,12/13/2019 0:00,511,510,10,50,12/10/2019 0:00,12/12/2019 0:00,Q42019,20194,2019
12/14/2019 0:00,12/14/2019,Dec-2019,201912,6,0,,12/13/2019 0:00,,510,,50,12/10/2019 0:00,,Q42019,20194,2019
12/15/2019 0:00,12/15/2019,Dec-2019,201912,6,0,,12/13/2019 0:00,,510,,50,12/10/2019 0:00,,Q42019,20194,2019
12/16/2019 0:00,12/16/2019,Dec-2019,201912,6,1,12/16/2019 0:00,12/16/2019 0:00,512,511,11,50,12/10/2019 0:00,12/13/2019 0:00,Q42019,20194,2019
12/17/2019 0:00,12/17/2019,Dec-2019,201912,6,1,12/17/2019 0:00,12/17/2019 0:00,513,512,12,51,12/17/2019 0:00,12/16/2019 0:00,Q42019,20194,2019
12/18/2019 0:00,12/18/2019,Dec-2019,201912,6,1,12/18/2019 0:00,12/18/2019 0:00,514,513,13,51,12/17/2019 0:00,12/17/2019 0:00,Q42019,20194,2019
12/19/2019 0:00,12/19/2019,Dec-2019,201912,6,1,12/19/2019 0:00,12/19/2019 0:00,515,514,14,51,12/17/2019 0:00,12/18/2019 0:00,Q42019,20194,2019
12/20/2019 0:00,12/20/2019,Dec-2019,201912,6,1,12/20/2019 0:00,12/20/2019 0:00,516,515,15,51,12/17/2019 0:00,12/19/2019 0:00,Q42019,20194,2019
12/21/2019 0:00,12/21/2019,Dec-2019,201912,6,0,,12/20/2019 0:00,,515,,51,12/17/2019 0:00,,Q42019,20194,2019
12/22/2019 0:00,12/22/2019,Dec-2019,201912,6,0,,12/20/2019 0:00,,515,,51,12/17/2019 0:00,,Q42019,20194,2019
12/23/2019 0:00,12/23/2019,Dec-2019,201912,6,1,12/23/2019 0:00,12/23/2019 0:00,517,516,16,51,12/17/2019 0:00,12/20/2019 0:00,Q42019,20194,2019
12/24/2019 0:00,12/24/2019,Dec-2019,201912,6,1,12/24/2019 0:00,12/24/2019 0:00,518,517,17,52,12/24/2019 0:00,12/23/2019 0:00,Q42019,20194,2019
12/25/2019 0:00,12/25/2019,Dec-2019,201912,6,1,12/25/2019 0:00,12/25/2019 0:00,519,518,18,52,12/24/2019 0:00,12/24/2019 0:00,Q42019,20194,2019
12/26/2019 0:00,12/26/2019,Dec-2019,201912,6,1,12/26/2019 0:00,12/26/2019 0:00,520,519,19,52,12/24/2019 0:00,12/25/2019 0:00,Q42019,20194,2019
12/27/2019 0:00,12/27/2019,Dec-2019,201912,6,1,12/27/2019 0:00,12/27/2019 0:00,521,520,20,52,12/24/2019 0:00,12/26/2019 0:00,Q42019,20194,2019
12/28/2019 0:00,12/28/2019,Dec-2019,201912,6,0,,12/27/2019 0:00,,520,,52,12/24/2019 0:00,,Q42019,20194,2019
12/29/2019 0:00,12/29/2019,Dec-2019,201912,6,0,,12/27/2019 0:00,,520,,52,12/24/2019 0:00,,Q42019,20194,2019
12/30/2019 0:00,12/30/2019,Dec-2019,201912,6,1,12/30/2019 0:00,12/30/2019 0:00,522,521,21,52,12/24/2019 0:00,12/27/2019 0:00,Q42019,20194,2019
12/31/2019 0:00,12/31/2019,Dec-2019,201912,6,1,12/31/2019 0:00,12/31/2019 0:00,523,522,22,52,12/24/2019 0:00,12/30/2019 0:00,Q42019,20194,2019
1/1/2020 0:00,1/1/2020,Jan-2020,202001,5,1,1/1/2020 0:00,1/1/2020 0:00,524,523,1,1,1/1/2020 0:00,12/31/2019 0:00,Q12020,20201,2020
1/2/2020 0:00,1/2/2020,Jan-2020,202001,5,1,1/2/2020 0:00,1/2/2020 0:00,525,524,2,1,1/1/2020 0:00,1/1/2020 0:00,Q12020,20201,2020
1/3/2020 0:00,1/3/2020,Jan-2020,202001,5,1,1/3/2020 0:00,1/3/2020 0:00,526,525,3,1,1/1/2020 0:00,1/2/2020 0:00,Q12020,20201,2020
1/4/2020 0:00,1/4/2020,Jan-2020,202001,5,0,,1/3/2020 0:00,,525,,1,1/1/2020 0:00,,Q12020,20201,2020
1/5/2020 0:00,1/5/2020,Jan-2020,202001,5,0,,1/3/2020 0:00,,525,,1,1/1/2020 0:00,,Q12020,20201,2020
1/6/2020 0:00,1/6/2020,Jan-2020,202001,5,1,1/6/2020 0:00,1/6/2020 0:00,527,526,4,1,1/1/2020 0:00,1/3/2020 0:00,Q12020,20201,2020
1/7/2020 0:00,1/7/2020,Jan-2020,202001,5,1,1/7/2020 0:00,1/7/2020 0:00,528,527,5,1,1/1/2020 0:00,1/6/2020 0:00,Q12020,20201,2020
1/8/2020 0:00,1/8/2020,Jan-2020,202001,5,1,1/8/2020 0:00,1/8/2020 0:00,529,528,6,2,1/8/2020 0:00,1/7/2020 0:00,Q12020,20201,2020
1/9/2020 0:00,1/9/2020,Jan-2020,202001,5,1,1/9/2020 0:00,1/9/2020 0:00,530,529,7,2,1/8/2020 0:00,1/8/2020 0:00,Q12020,20201,2020
1/10/2020 0:00,1/10/2020,Jan-2020,202001,5,1,1/10/2020 0:00,1/10/2020 0:00,531,530,8,2,1/8/2020 0:00,1/9/2020 0:00,Q12020,20201,2020
1/11/2020 0:00,1/11/2020,Jan-2020,202001,5,0,,1/10/2020 0:00,,530,,2,1/8/2020 0:00,,Q12020,20201,2020
1/12/2020 0:00,1/12/2020,Jan-2020,202001,5,0,,1/10/2020 0:00,,530,,2,1/8/2020 0:00,,Q12020,20201,2020
1/13/2020 0:00,1/13/2020,Jan-2020,202001,5,1,1/13/2020 0:00,1/13/2020 0:00,532,531,9,2,1/8/2020 0:00,1/10/2020 0:00,Q12020,20201,2020
1/14/2020 0:00,1/14/2020,Jan-2020,202001,5,1,1/14/2020 0:00,1/14/2020 0:00,533,532,10,2,1/8/2020 0:00,1/13/2020 0:00,Q12020,20201,2020
1/15/2020 0:00,1/15/2020,Jan-2020,202001,5,1,1/15/2020 0:00,1/15/2020 0:00,534,533,11,3,1/15/2020 0:00,1/14/2020 0:00,Q12020,20201,2020
1/16/2020 0:00,1/16/2020,Jan-2020,202001,5,1,1/16/2020 0:00,1/16/2020 0:00,535,534,12,3,1/15/2020 0:00,1/15/2020 0:00,Q12020,20201,2020
1/17/2020 0:00,1/17/2020,Jan-2020,202001,5,1,1/17/2020 0:00,1/17/2020 0:00,536,535,13,3,1/15/2020 0:00,1/16/2020 0:00,Q12020,20201,2020
1/18/2020 0:00,1/18/2020,Jan-2020,202001,5,0,,1/17/2020 0:00,,535,,3,1/15/2020 0:00,,Q12020,20201,2020
1/19/2020 0:00,1/19/2020,Jan-2020,202001,5,0,,1/17/2020 0:00,,535,,3,1/15/2020 0:00,,Q12020,20201,2020
1/20/2020 0:00,1/20/2020,Jan-2020,202001,5,1,1/20/2020 0:00,1/20/2020 0:00,537,536,14,3,1/15/2020 0:00,1/17/2020 0:00,Q12020,20201,2020
1/21/2020 0:00,1/21/2020,Jan-2020,202001,5,1,1/21/2020 0:00,1/21/2020 0:00,538,537,15,3,1/15/2020 0:00,1/20/2020 0:00,Q12020,20201,2020
1/22/2020 0:00,1/22/2020,Jan-2020,202001,5,1,1/22/2020 0:00,1/22/2020 0:00,539,538,16,4,1/22/2020 0:00,1/21/2020 0:00,Q12020,20201,2020
1/23/2020 0:00,1/23/2020,Jan-2020,202001,5,1,1/23/2020 0:00,1/23/2020 0:00,540,539,17,4,1/22/2020 0:00,1/22/2020 0:00,Q12020,20201,2020
1/24/2020 0:00,1/24/2020,Jan-2020,202001,5,1,1/24/2020 0:00,1/24/2020 0:00,541,540,18,4,1/22/2020 0:00,1/23/2020 0:00,Q12020,20201,2020
1/25/2020 0:00,1/25/2020,Jan-2020,202001,5,0,,1/24/2020 0:00,,540,,4,1/22/2020 0:00,,Q12020,20201,2020
1/26/2020 0:00,1/26/2020,Jan-2020,202001,5,0,,1/24/2020 0:00,,540,,4,1/22/2020 0:00,,Q12020,20201,2020
1/27/2020 0:00,1/27/2020,Jan-2020,202001,5,1,1/27/2020 0:00,1/27/2020 0:00,542,541,19,4,1/22/2020 0:00,1/24/2020 0:00,Q12020,20201,2020
1/28/2020 0:00,1/28/2020,Jan-2020,202001,5,1,1/28/2020 0:00,1/28/2020 0:00,543,542,20,4,1/22/2020 0:00,1/27/2020 0:00,Q12020,20201,2020
1/29/2020 0:00,1/29/2020,Jan-2020,202001,5,1,1/29/2020 0:00,1/29/2020 0:00,544,543,21,5,1/29/2020 0:00,1/28/2020 0:00,Q12020,20201,2020
1/30/2020 0:00,1/30/2020,Jan-2020,202001,5,1,1/30/2020 0:00,1/30/2020 0:00,545,544,22,5,1/29/2020 0:00,1/29/2020 0:00,Q12020,20201,2020
1/31/2020 0:00,1/31/2020,Jan-2020,202001,5,1,1/31/2020 0:00,1/31/2020 0:00,546,545,23,5,1/29/2020 0:00,1/30/2020 0:00,Q12020,20201,2020
2/1/2020 0:00,2/1/2020,Feb-2020,202002,4,0,,1/31/2020 0:00,,545,,5,1/29/2020 0:00,,Q12020,20201,2020
2/2/2020 0:00,2/2/2020,Feb-2020,202002,4,0,,1/31/2020 0:00,,545,,5,1/29/2020 0:00,,Q12020,20201,2020
2/3/2020 0:00,2/3/2020,Feb-2020,202002,4,1,2/3/2020 0:00,2/3/2020 0:00,547,546,1,5,1/29/2020 0:00,1/31/2020 0:00,Q12020,20201,2020
2/4/2020 0:00,2/4/2020,Feb-2020,202002,4,1,2/4/2020 0:00,2/4/2020 0:00,548,547,2,5,1/29/2020 0:00,2/3/2020 0:00,Q12020,20201,2020
2/5/2020 0:00,2/5/2020,Feb-2020,202002,4,1,2/5/2020 0:00,2/5/2020 0:00,549,548,3,6,2/5/2020 0:00,2/4/2020 0:00,Q12020,20201,2020
2/6/2020 0:00,2/6/2020,Feb-2020,202002,4,1,2/6/2020 0:00,2/6/2020 0:00,550,549,4,6,2/5/2020 0:00,2/5/2020 0:00,Q12020,20201,2020
2/7/2020 0:00,2/7/2020,Feb-2020,202002,4,1,2/7/2020 0:00,2/7/2020 0:00,551,550,5,6,2/5/2020 0:00,2/6/2020 0:00,Q12020,20201,2020
2/8/2020 0:00,2/8/2020,Feb-2020,202002,4,0,,2/7/2020 0:00,,550,,6,2/5/2020 0:00,,Q12020,20201,2020
2/9/2020 0:00,2/9/2020,Feb-2020,202002,4,0,,2/7/2020 0:00,,550,,6,2/5/2020 0:00,,Q12020,20201,2020
2/10/2020 0:00,2/10/2020,Feb-2020,202002,4,1,2/10/2020 0:00,2/10/2020 0:00,552,551,6,6,2/5/2020 0:00,2/7/2020 0:00,Q12020,20201,2020
2/11/2020 0:00,2/11/2020,Feb-2020,202002,4,1,2/11/2020 0:00,2/11/2020 0:00,553,552,7,6,2/5/2020 0:00,2/10/2020 0:00,Q12020,20201,2020
2/12/2020 0:00,2/12/2020,Feb-2020,202002,4,1,2/12/2020 0:00,2/12/2020 0:00,554,553,8,7,2/12/2020 0:00,2/11/2020 0:00,Q12020,20201,2020
2/13/2020 0:00,2/13/2020,Feb-2020,202002,4,1,2/13/2020 0:00,2/13/2020 0:00,555,554,9,7,2/12/2020 0:00,2/12/2020 0:00,Q12020,20201,2020
2/14/2020 0:00,2/14/2020,Feb-2020,202002,4,1,2/14/2020 0:00,2/14/2020 0:00,556,555,10,7,2/12/2020 0:00,2/13/2020 0:00,Q12020,20201,2020
2/15/2020 0:00,2/15/2020,Feb-2020,202002,4,0,,2/14/2020 0:00,,555,,7,2/12/2020 0:00,,Q12020,20201,2020
2/16/2020 0:00,2/16/2020,Feb-2020,202002,4,0,,2/14/2020 0:00,,555,,7,2/12/2020 0:00,,Q12020,20201,2020
2/17/2020 0:00,2/17/2020,Feb-2020,202002,4,1,2/17/2020 0:00,2/17/2020 0:00,557,556,11,7,2/12/2020 0:00,2/14/2020 0:00,Q12020,20201,2020
2/18/2020 0:00,2/18/2020,Feb-2020,202002,4,1,2/18/2020 0:00,2/18/2020 0:00,558,557,12,7,2/12/2020 0:00,2/17/2020 0:00,Q12020,20201,2020
2/19/2020 0:00,2/19/2020,Feb-2020,202002,4,1,2/19/2020 0:00,2/19/2020 0:00,559,558,13,8,2/19/2020 0:00,2/18/2020 0:00,Q12020,20201,2020
2/20/2020 0:00,2/20/2020,Feb-2020,202002,4,1,2/20/2020 0:00,2/20/2020 0:00,560,559,14,8,2/19/2020 0:00,2/19/2020 0:00,Q12020,20201,2020
