Order No,Item ID,Order Date,Deilvery Date,Customer Id,City Id
613,15,11/26/2017,12/5/2017,3453,1
614,19,7/6/2017,7/11/2017,2344,25
615,16,11/21/2017,11/24/2017,772,96
616,16,5/31/2017,6/7/2017,2412,18
617,15,11/13/2017,11/22/2017,2625,59
618,22,7/18/2017,7/25/2017,1887,80
619,3,6/19/2017,6/20/2017,1098,78
620,2,8/31/2017,9/2/2017,2853,50
621,10,4/24/2017,4/25/2017,1124,23
622,15,10/23/2017,10/31/2017,1429,14
623,26,11/8/2017,11/18/2017,1047,77
624,20,5/8/2017,5/8/2017,3362,11
625,17,7/4/2017,7/7/2017,1351,66
626,22,5/5/2017,5/10/2017,3418,73
627,16,5/21/2017,5/22/2017,3404,31
628,7,5/7/2017,5/8/2017,3676,24
629,27,3/2/2017,3/11/2017,794,19
630,27,6/9/2017,6/17/2017,3971,54
631,23,5/28/2017,5/29/2017,1852,77
632,10,3/23/2017,4/1/2017,1738,66
633,23,6/19/2017,6/20/2017,141,50
634,16,8/11/2017,8/14/2017,717,90
635,20,4/24/2017,4/25/2017,3006,20
636,22,6/13/2017,6/16/2017,3617,30
637,15,3/22/2017,3/30/2017,2693,60
638,4,12/8/2017,12/14/2017,1730,99
639,11,7/13/2017,7/20/2017,2000,91
640,21,7/5/2017,7/7/2017,554,73
641,8,9/8/2017,9/16/2017,743,68
642,28,12/3/2017,12/9/2017,584,17
643,5,2/5/2017,2/8/2017,3114,22
644,10,7/10/2017,7/12/2017,1661,46
645,30,6/29/2017,7/6/2017,3749,4
646,2,9/24/2017,10/2/2017,1080,2
647,11,3/22/2017,3/27/2017,3812,7
648,13,7/1/2017,7/11/2017,1495,5
649,24,3/12/2017,3/18/2017,2721,30
650,3,10/13/2017,10/20/2017,3305,26
651,26,4/23/2017,5/3/2017,2415,11
652,7,6/22/2017,6/23/2017,2512,48
653,16,3/26/2017,4/3/2017,1037,88
654,17,3/14/2017,3/20/2017,1356,52
655,30,2/22/2017,2/22/2017,2764,13
656,12,3/19/2017,3/25/2017,1401,89
657,26,12/22/2017,12/28/2017,3184,99
658,12,11/30/2017,12/10/2017,1966,32
659,5,9/18/2017,9/25/2017,3549,69
660,13,10/31/2017,11/6/2017,3018,36
661,24,1/28/2017,2/4/2017,2876,2
662,4,12/27/2017,12/28/2017,2358,47
663,15,12/22/2017,12/28/2017,3008,8
664,19,10/2/2017,10/11/2017,1960,47
665,30,9/21/2017,9/21/2017,17,8
666,5,8/16/2017,8/25/2017,1370,2
667,19,4/19/2017,4/19/2017,1999,21
668,2,6/14/2017,6/21/2017,3666,32
669,11,1/21/2017,1/30/2017,1742,27
670,24,11/28/2017,12/3/2017,1216,25
671,20,8/29/2017,9/3/2017,3397,66
672,23,2/6/2017,2/13/2017,3662,45
673,25,6/29/2017,7/4/2017,2129,82
674,6,1/20/2017,1/26/2017,1389,34
675,15,1/8/2017,1/8/2017,2941,26
676,25,9/12/2017,9/20/2017,1381,94
677,16,11/27/2017,12/4/2017,3255,100
678,14,6/23/2017,6/27/2017,51,70
679,21,7/7/2017,7/13/2017,2497,31
680,17,11/11/2017,11/11/2017,3053,55
681,26,10/17/2017,10/21/2017,3344,80
682,3,3/13/2017,3/19/2017,3774,62
683,16,7/23/2017,8/1/2017,754,99
684,6,10/31/2017,11/2/2017,1788,55
685,27,5/12/2017,5/16/2017,2210,99
686,14,4/11/2017,4/13/2017,1950,19
687,21,4/13/2017,4/15/2017,1547,86
688,27,8/11/2017,8/17/2017,299,23
689,18,8/22/2017,8/31/2017,3718,78
690,27,12/30/2017,12/31/2017,3736,25
691,9,6/30/2017,7/3/2017,3800,68
692,26,12/3/2017,12/7/2017,3820,38
693,15,3/20/2017,3/23/2017,1576,4
694,1,5/28/2017,5/29/2017,2983,60
695,17,5/18/2017,5/27/2017,2018,33
696,10,1/4/2017,1/6/2017,107,13
697,6,9/22/2017,9/30/2017,3269,73
698,8,5/21/2017,5/29/2017,3608,95
699,8,4/24/2017,4/30/2017,1589,75
700,21,9/30/2017,10/5/2017,3805,43
701,20,1/22/2017,1/28/2017,2382,18
702,20,6/4/2017,6/7/2017,3159,85
703,19,1/28/2017,2/3/2017,2439,20
704,6,12/11/2017,12/16/2017,2917,31
705,12,9/17/2017,9/23/2017,2356,46
706,24,4/10/2017,4/16/2017,3515,67
707,19,3/4/2017,3/8/2017,747,69
708,6,6/1/2017,6/2/2017,1428,95
709,4,12/25/2017,1/2/2018,3553,89
710,14,8/11/2017,8/14/2017,939,36
711,24,6/11/2017,6/21/2017,1227,19
712,17,5/15/2017,5/21/2017,701,63
713,19,10/20/2017,10/26/2017,3244,37
714,26,9/16/2017,9/20/2017,675,60
715,13,7/13/2017,7/18/2017,2305,28
716,6,1/12/2017,1/22/2017,939,36
717,10,9/11/2017,9/19/2017,395,90
718,8,8/22/2017,8/22/2017,3307,94
719,6,1/24/2017,2/1/2017,1674,63
720,16,5/20/2017,5/27/2017,1326,53
721,11,4/12/2017,4/20/2017,130,64
722,30,3/8/2017,3/10/2017,3771,68
723,4,10/4/2017,10/8/2017,1003,61
724,30,9/9/2017,9/14/2017,2241,31
725,22,9/10/2017,9/20/2017,2164,92
726,1,5/4/2017,5/7/2017,1976,73
727,23,3/5/2017,3/6/2017,1616,59
728,24,4/26/2017,5/3/2017,3258,75
729,1,12/1/2017,12/2/2017,1769,92
730,28,12/10/2017,12/18/2017,1633,12
731,8,3/21/2017,3/24/2017,549,77
732,9,6/8/2017,6/10/2017,3480,20
733,27,9/24/2017,10/1/2017,3780,69
734,3,1/29/2017,2/2/2017,3820,38
735,16,5/6/2017,5/8/2017,2566,24
736,29,8/28/2017,9/1/2017,1318,54
737,10,11/5/2017,11/13/2017,3936,98
738,27,1/11/2017,1/20/2017,3460,98
739,7,11/19/2017,11/24/2017,2039,16
740,29,9/7/2017,9/14/2017,1544,70
741,13,8/22/2017,8/26/2017,544,70
742,15,3/16/2017,3/24/2017,3450,41
743,23,9/13/2017,9/22/2017,2119,19
744,10,4/11/2017,4/15/2017,2899,27
745,11,2/22/2017,3/3/2017,328,74
746,2,10/30/2017,11/3/2017,1353,21
747,30,1/9/2017,1/14/2017,1780,44
748,20,4/24/2017,5/2/2017,2299,29
749,9,11/27/2017,12/3/2017,1053,2
750,15,9/1/2017,9/7/2017,1668,54
751,10,5/11/2017,5/18/2017,925,95
752,17,7/4/2017,7/8/2017,1097,95
753,26,3/13/2017,3/19/2017,1729,33
754,17,2/25/2017,3/3/2017,1930,24
755,10,8/7/2017,8/16/2017,3396,45
756,1,5/15/2017,5/25/2017,2469,59
757,30,7/4/2017,7/13/2017,2238,87
758,30,1/12/2017,1/16/2017,1885,48
759,15,4/8/2017,4/10/2017,2146,91
760,15,1/4/2017,1/5/2017,2524,1
761,22,1/6/2017,1/8/2017,2071,29
762,25,9/17/2017,9/26/2017,531,2
763,22,8/29/2017,9/3/2017,3607,42
764,7,5/11/2017,5/16/2017,852,4
765,30,12/19/2017,12/22/2017,679,89
766,14,12/8/2017,12/13/2017,1739,18
767,28,11/29/2017,12/5/2017,1969,97
768,17,2/28/2017,3/7/2017,1857,60
769,17,1/12/2017,1/15/2017,2535,43
770,20,5/22/2017,5/31/2017,629,37
771,26,10/16/2017,10/26/2017,2515,30
772,16,9/28/2017,9/30/2017,3475,48
773,9,9/6/2017,9/13/2017,2494,28
774,4,1/15/2017,1/19/2017,3771,68
775,6,10/23/2017,11/1/2017,1845,25
776,29,7/19/2017,7/20/2017,946,89
777,25,8/29/2017,9/2/2017,3942,100
778,27,11/18/2017,11/25/2017,3227,20
779,5,9/16/2017,9/20/2017,1475,35
780,16,4/29/2017,4/30/2017,660,5
781,9,9/1/2017,9/2/2017,2815,35
782,10,2/25/2017,3/6/2017,1422,63
783,4,7/3/2017,7/4/2017,2756,37
784,23,6/27/2017,7/3/2017,363,78
785,9,2/11/2017,2/16/2017,2713,40
786,18,7/3/2017,7/9/2017,3393,61
787,30,10/5/2017,10/12/2017,994,65
788,28,3/18/2017,3/21/2017,3731,24
789,23,10/28/2017,10/31/2017,3490,68
790,3,3/9/2017,3/17/2017,1262,62
791,23,6/14/2017,6/24/2017,2790,12
792,19,6/6/2017,6/13/2017,3711,54
793,8,3/13/2017,3/23/2017,1724,45
794,1,7/26/2017,8/2/2017,2147,12
795,26,8/24/2017,9/1/2017,1879,62
796,22,6/3/2017,6/12/2017,1402,10
797,19,6/27/2017,6/30/2017,2042,90
798,3,6/25/2017,6/27/2017,955,20
799,5,9/24/2017,10/1/2017,1504,18
800,30,1/1/2018,1/7/2018,389,61
801,22,2/19/2017,2/21/2017,2823,49
802,14,1/11/2017,1/20/2017,548,100
803,11,5/15/2017,5/16/2017,1034,90
804,15,5/3/2017,5/11/2017,2513,12
805,21,1/1/2018,1/10/2018,2736,4
806,3,9/15/2017,9/23/2017,2913,28
807,1,10/3/2017,10/5/2017,973,86
808,2,5/19/2017,5/19/2017,2119,19
809,16,6/1/2017,6/8/2017,3509,12
810,12,4/19/2017,4/21/2017,3621,63
811,18,10/23/2017,10/26/2017,2009,32
812,24,2/25/2017,3/6/2017,2396,28
813,11,9/9/2017,9/18/2017,2337,12
814,17,2/21/2017,2/26/2017,2317,47
815,1,4/13/2017,4/14/2017,495,74
816,9,3/17/2017,3/18/2017,2809,56
817,26,7/1/2017,7/10/2017,3794,34
818,23,6/14/2017,6/17/2017,381,79
819,24,1/16/2017,1/17/2017,2364,35
820,16,7/3/2017,7/12/2017,3413,2
821,18,3/16/2017,3/20/2017,243,8
822,26,6/19/2017,6/20/2017,1077,52
823,6,1/6/2017,1/12/2017,2826,11
824,3,10/10/2017,10/13/2017,3383,60
825,5,9/7/2017,9/15/2017,89,20
826,11,5/14/2017,5/18/2017,812,68
827,6,10/13/2017,10/14/2017,1601,6
828,3,5/2/2017,5/9/2017,1980,33
829,9,9/21/2017,9/30/2017,3516,5
830,25,7/14/2017,7/14/2017,1862,46
831,3,8/10/2017,8/11/2017,3107,43
832,3,2/12/2017,2/12/2017,800,31
833,4,5/7/2017,5/17/2017,3491,53
834,19,8/10/2017,8/15/2017,2039,16
835,28,12/14/2017,12/19/2017,3654,49
836,2,8/27/2017,8/28/2017,643,41
837,6,12/27/2017,12/28/2017,2086,78
838,9,4/5/2017,4/8/2017,3738,54
839,30,9/7/2017,9/7/2017,3833,96
840,26,5/5/2017,5/11/2017,1640,82
841,4,4/26/2017,4/27/2017,2717,32
842,26,2/6/2017,2/14/2017,1174,71
843,20,12/21/2017,12/25/2017,383,87
844,8,11/21/2017,11/28/2017,1251,97
845,16,4/3/2017,4/10/2017,3776,71
846,9,1/2/2018,1/6/2018,3596,35
847,22,7/7/2017,7/17/2017,771,23
848,30,9/14/2017,9/18/2017,562,34
849,11,5/26/2017,5/28/2017,1965,11
850,19,11/24/2017,11/29/2017,913,43
851,23,8/10/2017,8/14/2017,360,43
852,3,5/15/2017,5/24/2017,1986,78
853,27,11/28/2017,12/8/2017,193,52
854,2,11/4/2017,11/13/2017,235,13
855,23,6/20/2017,6/24/2017,2764,13
856,2,9/3/2017,9/5/2017,767,99
857,21,10/16/2017,10/19/2017,1733,16
858,11,1/1/2018,1/3/2018,1300,30
859,8,4/25/2017,5/3/2017,1005,48
860,4,7/7/2017,7/11/2017,159,20
861,3,6/8/2017,6/12/2017,3241,36
862,18,1/6/2017,1/11/2017,1422,63
863,21,4/9/2017,4/11/2017,311,67
864,20,4/5/2017,4/15/2017,1143,83
865,9,11/21/2017,11/30/2017,870,1
866,10,4/4/2017,4/6/2017,790,17
867,2,12/7/2017,12/10/2017,3571,96
868,24,4/17/2017,4/22/2017,2225,72
869,17,12/31/2017,12/31/2017,487,56
870,7,10/21/2017,10/25/2017,38,92
871,10,5/29/2017,6/1/2017,664,17
872,13,9/24/2017,10/2/2017,69,45
873,12,9/6/2017,9/8/2017,227,35
874,7,7/23/2017,7/23/2017,3711,54
875,18,11/7/2017,11/16/2017,3325,62
876,1,3/5/2017,3/10/2017,3755,93
877,14,9/5/2017,9/5/2017,1863,19
878,23,3/16/2017,3/23/2017,564,29
879,29,8/25/2017,8/31/2017,399,88
880,2,2/9/2017,2/12/2017,1701,94
881,25,8/5/2017,8/12/2017,335,65
882,18,1/21/2017,1/22/2017,1697,81
883,27,10/1/2017,10/8/2017,1300,30
884,23,7/11/2017,7/13/2017,3467,43
885,8,3/8/2017,3/10/2017,3750,29
886,7,11/25/2017,12/3/2017,2370,27
887,20,6/19/2017,6/25/2017,734,24
888,23,12/14/2017,12/23/2017,1857,60
889,10,1/14/2017,1/16/2017,2422,34
890,9,5/28/2017,6/2/2017,307,17
891,6,10/12/2017,10/16/2017,2392,19
892,27,6/5/2017,6/13/2017,3678,84
893,6,11/2/2017,11/10/2017,256,31
894,29,2/13/2017,2/13/2017,2779,59
895,25,8/13/2017,8/22/2017,1183,51
896,21,4/12/2017,4/16/2017,2578,38
897,20,9/27/2017,10/6/2017,3431,47
898,4,6/11/2017,6/13/2017,3656,28
899,17,12/5/2017,12/8/2017,2025,93
900,9,5/4/2017,5/13/2017,2273,47
901,29,2/8/2017,2/15/2017,964,91
902,13,4/24/2017,4/25/2017,2608,31
903,29,9/7/2017,9/15/2017,3108,9
904,18,12/4/2017,12/7/2017,1719,33
905,9,8/24/2017,8/30/2017,3324,51
906,22,1/28/2017,1/29/2017,3585,23
907,9,8/6/2017,8/15/2017,2835,29
908,13,4/8/2017,4/13/2017,2706,10
909,26,9/25/2017,10/1/2017,152,28
910,12,8/22/2017,8/23/2017,3551,9
911,14,3/5/2017,3/8/2017,2622,41
912,2,12/16/2017,12/24/2017,2046,95
913,15,9/5/2017,9/8/2017,68,36
914,5,9/26/2017,9/28/2017,994,65
915,15,5/11/2017,5/19/2017,3428,76
916,3,10/7/2017,10/14/2017,1894,33
917,12,10/1/2017,10/6/2017,610,74
918,18,6/1/2017,6/9/2017,1205,95
919,28,8/1/2017,8/6/2017,3308,54
920,18,7/26/2017,8/5/2017,3641,65
921,9,1/29/2017,2/1/2017,2061,34
922,1,3/17/2017,3/18/2017,654,48
923,24,6/11/2017,6/13/2017,3102,14
924,19,8/6/2017,8/11/2017,837,58
925,8,1/31/2017,2/8/2017,2690,22
926,24,1/31/2017,2/5/2017,469,64
927,30,6/1/2017,6/2/2017,2023,8
928,17,10/22/2017,10/24/2017,3349,6
929,3,8/16/2017,8/17/2017,2060,48
930,29,11/4/2017,11/10/2017,976,75
931,18,11/15/2017,11/25/2017,930,83
932,15,11/24/2017,11/29/2017,3072,56
933,22,4/7/2017,4/16/2017,2490,5
934,13,11/12/2017,11/17/2017,2497,31
935,2,3/2/2017,3/12/2017,3078,28
936,29,1/2/2018,1/3/2018,2870,53
937,25,8/31/2017,9/7/2017,3985,54
938,30,5/6/2017,5/13/2017,69,45
939,2,8/21/2017,8/27/2017,3407,55
940,14,8/15/2017,8/20/2017,3804,31
941,2,3/12/2017,3/21/2017,2674,47
942,5,8/15/2017,8/24/2017,3366,16
943,7,7/25/2017,7/28/2017,106,71
944,28,9/6/2017,9/7/2017,3733,30
945,3,10/4/2017,10/6/2017,335,65
946,14,10/20/2017,10/28/2017,58,24
947,19,10/20/2017,10/28/2017,3015,48
948,30,4/18/2017,4/22/2017,981,35
949,8,4/10/2017,4/17/2017,3747,87
950,28,8/12/2017,8/19/2017,1610,8
951,29,9/12/2017,9/14/2017,319,24
952,25,11/13/2017,11/15/2017,186,39
953,20,7/30/2017,8/3/2017,2701,17
954,5,1/28/2017,1/31/2017,1458,59
955,1,3/12/2017,3/13/2017,3210,35
956,15,12/24/2017,12/28/2017,1266,90
957,9,4/19/2017,4/25/2017,2335,56
958,25,8/4/2017,8/4/2017,3816,51
959,16,10/25/2017,11/3/2017,168,15
960,4,11/18/2017,11/27/2017,1408,77
961,14,4/15/2017,4/25/2017,1833,38
962,3,1/10/2017,1/15/2017,2689,26
963,5,8/27/2017,8/31/2017,2822,52
964,6,1/31/2017,2/9/2017,1488,50
965,22,6/22/2017,6/27/2017,2545,45
966,20,6/10/2017,6/16/2017,30,83
967,20,8/11/2017,8/17/2017,798,46
968,19,3/28/2017,3/31/2017,3255,100
969,22,4/14/2017,4/19/2017,3426,54
970,15,2/27/2017,3/6/2017,2784,36
971,8,4/10/2017,4/16/2017,1196,71
972,28,1/6/2017,1/13/2017,3497,73
973,4,7/31/2017,8/5/2017,285,88
974,29,9/15/2017,9/19/2017,3570,14
975,4,10/14/2017,10/20/2017,953,26
976,27,4/17/2017,4/23/2017,3409,65
977,9,8/29/2017,9/2/2017,2857,24
978,9,4/12/2017,4/18/2017,597,31
979,10,4/12/2017,4/16/2017,1535,58
980,14,1/20/2017,1/25/2017,2333,52
981,22,12/11/2017,12/19/2017,2550,32
982,2,6/4/2017,6/11/2017,957,41
983,6,5/31/2017,6/4/2017,2089,92
984,15,8/31/2017,9/9/2017,2082,86
985,8,5/30/2017,5/30/2017,2134,46
986,19,5/22/2017,5/29/2017,2826,11
987,21,6/22/2017,6/30/2017,2437,27
988,12,5/12/2017,5/22/2017,3759,77
989,24,12/31/2017,1/9/2018,1356,52
990,18,7/27/2017,7/29/2017,1001,14
991,3,10/5/2017,10/8/2017,3720,63
992,16,2/28/2017,3/2/2017,3167,26
993,17,2/11/2017,2/20/2017,2107,27
994,30,1/18/2017,1/20/2017,60,98
995,1,9/24/2017,9/30/2017,2189,42
996,11,4/24/2017,5/4/2017,1551,96
997,29,7/3/2017,7/9/2017,3078,28
998,24,1/19/2017,1/25/2017,3653,41
999,18,12/15/2017,12/20/2017,538,83
1000,9,10/10/2017,10/10/2017,2176,38
1001,29,7/10/2017,7/13/2017,1763,97
1002,16,2/7/2017,2/9/2017,2608,31
1003,16,9/10/2017,9/14/2017,3819,100
1004,10,10/22/2017,10/30/2017,1005,48
1005,25,8/6/2017,8/12/2017,1127,70
1006,8,10/18/2017,10/21/2017,1508,48
1007,7,11/5/2017,11/8/2017,2732,34
1008,3,1/29/2017,2/7/2017,1802,8
1009,30,9/20/2017,9/28/2017,1638,76
1010,29,8/8/2017,8/18/2017,3421,37
1011,2,3/24/2017,3/25/2017,256,31
1012,25,7/18/2017,7/23/2017,1063,76
1013,2,7/11/2017,7/15/2017,483,27
1014,3,2/15/2017,2/17/2017,678,74
1015,25,7/23/2017,8/1/2017,64,74
1016,30,8/5/2017,8/12/2017,618,91
1017,23,7/14/2017,7/19/2017,3341,81
1018,26,3/15/2017,3/21/2017,2642,16
1019,14,5/12/2017,5/21/2017,2015,45
1020,12,2/26/2017,3/8/2017,1129,77
1021,8,6/5/2017,6/12/2017,2105,63
1022,30,4/23/2017,5/2/2017,559,84
1023,6,8/6/2017,8/7/2017,648,40
1024,27,9/20/2017,9/27/2017,1644,19
1025,14,1/27/2017,1/29/2017,1620,95
1026,26,1/25/2017,2/1/2017,2439,20
1027,13,7/31/2017,8/8/2017,1780,44
1028,25,10/17/2017,10/27/2017,1154,20
1029,30,4/7/2017,4/7/2017,2136,2
1030,7,8/9/2017,8/10/2017,75,100
1031,2,12/14/2017,12/17/2017,2776,52
1032,28,11/20/2017,11/29/2017,2741,16
1033,1,2/1/2017,2/2/2017,298,50
1034,22,7/12/2017,7/14/2017,1018,66
1035,6,12/4/2017,12/6/2017,2237,75
1036,17,6/3/2017,6/4/2017,112,54
1037,10,5/31/2017,6/6/2017,1156,22
1038,4,9/12/2017,9/16/2017,2773,14
1039,20,12/13/2017,12/14/2017,2822,52
1040,16,7/20/2017,7/22/2017,2993,5
1041,3,1/13/2017,1/21/2017,2643,58
1042,26,7/24/2017,8/1/2017,1065,55
1043,18,1/19/2017,1/22/2017,1347,27
1044,13,10/26/2017,10/31/2017,3521,43
1045,21,7/18/2017,7/24/2017,653,62
1046,20,10/11/2017,10/13/2017,2822,52
1047,13,9/1/2017,9/9/2017,2738,7
1048,4,12/20/2017,12/25/2017,1276,60
1049,9,5/2/2017,5/11/2017,2364,35
1050,18,2/16/2017,2/25/2017,1296,17
1051,23,7/2/2017,7/9/2017,1408,77
1052,13,2/5/2017,2/10/2017,3285,73
1053,27,8/18/2017,8/24/2017,2205,52
1054,4,10/5/2017,10/11/2017,2697,20
1055,19,5/14/2017,5/21/2017,2094,63
1056,28,12/15/2017,12/21/2017,1870,86
1057,3,11/20/2017,11/24/2017,2897,39
1058,16,5/13/2017,5/18/2017,764,17
1059,2,8/25/2017,9/4/2017,482,47
1060,26,8/18/2017,8/22/2017,1102,18
1061,9,12/13/2017,12/20/2017,200,9
1062,15,9/19/2017,9/21/2017,1714,83
1063,6,2/26/2017,2/27/2017,2289,12
1064,27,3/3/2017,3/5/2017,1349,53
1065,10,11/14/2017,11/19/2017,45,68
1066,19,7/17/2017,7/21/2017,1752,25
1067,11,10/2/2017,10/5/2017,905,15
1068,29,9/9/2017,9/11/2017,289,71
1069,29,5/1/2017,5/1/2017,3137,97
1070,28,7/17/2017,7/26/2017,2194,16
1071,29,1/12/2017,1/16/2017,1849,65
1072,30,3/23/2017,3/30/2017,3548,88
1073,2,3/30/2017,4/3/2017,1287,89
1074,19,7/22/2017,7/29/2017,1011,49
1075,22,5/12/2017,5/14/2017,4000,88
1076,4,7/3/2017,7/6/2017,2224,92
1077,4,1/6/2017,1/14/2017,3864,73
1078,6,4/10/2017,4/16/2017,2357,29
1079,24,1/16/2017,1/21/2017,2738,7
1080,28,4/12/2017,4/14/2017,3556,30
1081,21,8/6/2017,8/6/2017,3898,12
1082,14,3/9/2017,3/13/2017,3058,51
1083,12,5/12/2017,5/14/2017,1318,54
1084,16,9/13/2017,9/15/2017,3034,7
1085,30,11/9/2017,11/13/2017,3859,83
1086,15,11/29/2017,12/7/2017,1181,76
1087,13,11/9/2017,11/18/2017,3905,24
1088,26,12/15/2017,12/24/2017,2813,57
1089,27,10/19/2017,10/26/2017,607,40
1090,28,9/23/2017,10/1/2017,1384,9
1091,22,3/7/2017,3/14/2017,352,25
1092,9,10/26/2017,10/26/2017,934,87
1093,21,10/10/2017,10/17/2017,1634,70
1094,13,4/14/2017,4/16/2017,3797,46
1095,22,7/26/2017,7/30/2017,138,23
1096,22,4/21/2017,4/29/2017,3791,94
1097,25,6/17/2017,6/21/2017,3304,32
1098,13,4/5/2017,4/5/2017,737,47
1099,4,1/10/2017,1/18/2017,1898,89
1100,19,2/12/2017,2/13/2017,510,44
1101,23,5/10/2017,5/19/2017,1822,11
1102,7,8/19/2017,8/22/2017,3994,9
1103,22,11/27/2017,11/27/2017,3582,92
1104,16,3/6/2017,3/14/2017,2899,27
1105,25,11/8/2017,11/17/2017,1462,91
1106,23,12/13/2017,12/18/2017,2136,2
1107,9,7/19/2017,7/23/2017,3606,59
1108,22,12/4/2017,12/11/2017,2278,24
1109,4,3/16/2017,3/19/2017,1993,80
1110,2,1/23/2017,2/1/2017,222,70
1111,1,7/12/2017,7/19/2017,1416,23
1112,16,2/22/2017,3/3/2017,2248,83
1113,11,12/7/2017,12/14/2017,3535,69
1114,10,7/17/2017,7/22/2017,1305,79
1115,30,6/1/2017,6/8/2017,806,45
1116,12,11/24/2017,12/2/2017,2022,9
1117,10,2/17/2017,2/23/2017,177,62
1118,4,12/29/2017,1/2/2018,2393,6
1119,25,8/27/2017,8/28/2017,3359,3
1120,21,6/9/2017,6/9/2017,2033,49
1121,5,12/28/2017,12/30/2017,3164,91
1122,28,10/8/2017,10/11/2017,3712,13
1123,24,1/7/2017,1/10/2017,3302,61
1124,25,10/27/2017,10/29/2017,773,53
1125,8,11/20/2017,11/21/2017,3122,24
1126,17,4/28/2017,5/4/2017,3483,27
1127,16,7/11/2017,7/13/2017,638,77
1128,19,10/24/2017,11/2/2017,2105,63
1129,19,2/9/2017,2/12/2017,2533,41
1130,14,1/24/2017,1/25/2017,1978,8
1131,20,3/19/2017,3/22/2017,2091,72
1132,11,8/22/2017,8/28/2017,2782,39
1133,20,12/1/2017,12/10/2017,483,27
1134,15,7/27/2017,7/29/2017,1728,34
1135,15,6/7/2017,6/10/2017,2123,24
1136,1,4/17/2017,4/20/2017,1767,87
1137,27,1/1/2018,1/10/2018,2969,41
1138,10,6/26/2017,7/2/2017,1998,40
1139,11,8/1/2017,8/3/2017,936,98
1140,24,9/25/2017,10/1/2017,3178,26
1141,27,7/15/2017,7/18/2017,2117,15
1142,4,6/16/2017,6/24/2017,2672,33
1143,30,12/20/2017,12/25/2017,2478,26
1144,26,9/28/2017,10/8/2017,2968,38
1145,19,1/8/2017,1/10/2017,3069,6
1146,21,9/7/2017,9/9/2017,1120,28
1147,26,4/10/2017,4/10/2017,1711,59
1148,18,2/5/2017,2/11/2017,2068,77
1149,15,8/31/2017,9/4/2017,1189,9
1150,18,11/20/2017,11/29/2017,335,65
1151,27,9/23/2017,9/30/2017,353,61
1152,8,10/3/2017,10/4/2017,3891,47
1153,22,7/20/2017,7/27/2017,3637,13
1154,19,10/30/2017,10/31/2017,270,1
1155,25,12/20/2017,12/22/2017,2832,34
1156,28,4/25/2017,5/3/2017,3667,89
1157,23,3/22/2017,3/25/2017,3906,37
1158,8,9/2/2017,9/6/2017,464,73
1159,15,5/11/2017,5/15/2017,1447,64
1160,20,2/3/2017,2/8/2017,1784,93
1161,30,3/2/2017,3/4/2017,2965,35
1162,7,4/30/2017,5/5/2017,3807,71
1163,3,9/20/2017,9/29/2017,3066,5
1164,23,12/7/2017,12/14/2017,2771,57
1165,30,9/12/2017,9/16/2017,622,38
1166,16,10/12/2017,10/18/2017,2974,49
1167,25,5/7/2017,5/12/2017,1191,82
1168,3,12/28/2017,12/28/2017,3284,23
1169,11,7/1/2017,7/7/2017,3561,61
1170,26,6/14/2017,6/24/2017,3487,36
1171,14,10/10/2017,10/15/2017,2708,35
1172,27,8/22/2017,8/26/2017,541,26
1173,22,1/10/2017,1/17/2017,2226,55
1174,24,2/16/2017,2/26/2017,1090,59
1175,26,6/7/2017,6/14/2017,3469,54
1176,6,3/24/2017,3/27/2017,1846,70
1177,4,6/26/2017,6/27/2017,1837,11
1178,2,2/22/2017,2/26/2017,185,99
1179,21,1/2/2017,1/3/2017,2947,42
1180,3,4/1/2017,4/2/2017,1308,50
1181,24,8/1/2017,8/4/2017,440,67
1182,16,12/30/2017,1/6/2018,787,15
1183,22,5/21/2017,5/26/2017,529,84
1184,9,7/26/2017,8/4/2017,3162,7
1185,13,12/9/2017,12/10/2017,431,18
1186,24,5/31/2017,6/3/2017,137,74
1187,17,1/30/2017,2/8/2017,1277,54
1188,23,8/31/2017,9/4/2017,2111,49
1189,11,2/7/2017,2/13/2017,1625,68
1190,6,3/1/2017,3/9/2017,2537,10
1191,29,1/9/2017,1/13/2017,609,14
1192,6,10/19/2017,10/22/2017,261,57
1193,1,12/7/2017,12/15/2017,1424,18
1194,26,2/14/2017,2/15/2017,1351,66
1195,4,1/18/2017,1/19/2017,1310,69
1196,7,7/20/2017,7/24/2017,1597,89
1197,13,12/4/2017,12/10/2017,3750,29
1198,29,9/2/2017,9/4/2017,2075,10
1199,5,3/31/2017,4/8/2017,3112,57
1200,18,9/24/2017,10/2/2017,1231,58
1201,17,11/28/2017,12/2/2017,1873,19
1202,28,2/8/2017,2/9/2017,2980,26
1203,24,10/13/2017,10/15/2017,2645,54
1204,18,2/22/2017,2/26/2017,1307,16
1205,13,8/20/2017,8/30/2017,3416,3
1206,3,11/1/2017,11/2/2017,1602,36
1207,15,7/1/2017,7/6/2017,3812,7
1208,13,7/6/2017,7/14/2017,1586,35
1209,8,8/2/2017,8/4/2017,537,69
1210,5,2/20/2017,2/25/2017,246,67
1211,7,4/3/2017,4/3/2017,970,85
1212,27,11/17/2017,11/23/2017,487,56
1213,19,11/11/2017,11/13/2017,1242,68
1214,7,3/22/2017,3/25/2017,3809,72
1215,21,7/18/2017,7/22/2017,2085,88
